date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:12:05	91932/91932	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2263305f71-1671c%22	https://arch.dymix.us/assets/fonts/NunitoSans/NunitoSans-SemiBoldItalic.ttf	E:/Self%20projects/kiran/arch.dymix.us/assets/fonts/NunitoSans/NunitoSans-SemiBoldItalic.ttf	(from https://arch.dymix.us/assets/fonts/NunitoSans/NunitoSans.css)
23:12:05	94348/94348	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2263305f6f-1708c%22	https://arch.dymix.us/assets/fonts/NunitoSans/NunitoSans-BoldItalic.ttf	E:/Self%20projects/kiran/arch.dymix.us/assets/fonts/NunitoSans/NunitoSans-BoldItalic.ttf	(from https://arch.dymix.us/assets/fonts/NunitoSans/NunitoSans.css)
23:12:05	93532/93532	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2263305f75-16d5c%22	https://arch.dymix.us/assets/fonts/NunitoSans/NunitoSans-ExtraBoldItalic.ttf	E:/Self%20projects/kiran/arch.dymix.us/assets/fonts/NunitoSans/NunitoSans-ExtraBoldItalic.ttf	(from https://arch.dymix.us/assets/fonts/NunitoSans/NunitoSans.css)
23:12:06	94912/94912	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2263305f70-172c0%22	https://arch.dymix.us/assets/fonts/NunitoSans/NunitoSans-BlackItalic.ttf	E:/Self%20projects/kiran/arch.dymix.us/assets/fonts/NunitoSans/NunitoSans-BlackItalic.ttf	(from https://arch.dymix.us/assets/fonts/NunitoSans/NunitoSans.css)
23:12:06	89500/89500	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2263305f6f-15d9c%22	https://arch.dymix.us/assets/fonts/NunitoSans/NunitoSans-ExtraLight.ttf	E:/Self%20projects/kiran/arch.dymix.us/assets/fonts/NunitoSans/NunitoSans-ExtraLight.ttf	(from https://arch.dymix.us/assets/fonts/NunitoSans/NunitoSans.css)
23:12:06	89288/89288	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2263305f70-15cc8%22	https://arch.dymix.us/assets/fonts/NunitoSans/NunitoSans-Light.ttf	E:/Self%20projects/kiran/arch.dymix.us/assets/fonts/NunitoSans/NunitoSans-Light.ttf	(from https://arch.dymix.us/assets/fonts/NunitoSans/NunitoSans.css)
23:12:06	91036/91036	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2263305f70-1639c%22	https://arch.dymix.us/assets/fonts/NunitoSans/NunitoSans-Regular.ttf	E:/Self%20projects/kiran/arch.dymix.us/assets/fonts/NunitoSans/NunitoSans-Regular.ttf	(from https://arch.dymix.us/assets/fonts/NunitoSans/NunitoSans.css)
23:12:06	90224/90224	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2263305f72-16070%22	https://arch.dymix.us/assets/fonts/NunitoSans/NunitoSans-SemiBold.ttf	E:/Self%20projects/kiran/arch.dymix.us/assets/fonts/NunitoSans/NunitoSans-SemiBold.ttf	(from https://arch.dymix.us/assets/fonts/NunitoSans/NunitoSans.css)
23:12:07	92576/92576	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2263305f72-169a0%22	https://arch.dymix.us/assets/fonts/NunitoSans/NunitoSans-Bold.ttf	E:/Self%20projects/kiran/arch.dymix.us/assets/fonts/NunitoSans/NunitoSans-Bold.ttf	(from https://arch.dymix.us/assets/fonts/NunitoSans/NunitoSans.css)
23:12:07	91744/91744	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2263305f70-16660%22	https://arch.dymix.us/assets/fonts/NunitoSans/NunitoSans-ExtraBold.ttf	E:/Self%20projects/kiran/arch.dymix.us/assets/fonts/NunitoSans/NunitoSans-ExtraBold.ttf	(from https://arch.dymix.us/assets/fonts/NunitoSans/NunitoSans.css)
23:12:07	93256/93256	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2263305f72-16c48%22	https://arch.dymix.us/assets/fonts/NunitoSans/NunitoSans-Black.ttf	E:/Self%20projects/kiran/arch.dymix.us/assets/fonts/NunitoSans/NunitoSans-Black.ttf	(from https://arch.dymix.us/assets/fonts/NunitoSans/NunitoSans.css)
23:12:08	39296/39296	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%229980-5e980dca80831%22	https://arch.dymix.us/assets/fonts/icomoon/fonts/icomoon.eot?kvtec8	E:/Self%20projects/kiran/arch.dymix.us/assets/fonts/icomoon/fonts/icomoone583.eot	(from https://arch.dymix.us/assets/fonts/icomoon/style.css)
23:12:08	39132/39132	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2263305f76-98dc%22	https://arch.dymix.us/assets/fonts/icomoon/fonts/icomoon.ttf?kvtec8	E:/Self%20projects/kiran/arch.dymix.us/assets/fonts/icomoon/fonts/icomoone583.ttf	(from https://arch.dymix.us/assets/fonts/icomoon/style.css)
23:12:08	39208/39208	---M--	200	added ('OK')	font/woff	etag:%2263305f76-9928%22	https://arch.dymix.us/assets/fonts/icomoon/fonts/icomoon.woff?kvtec8	E:/Self%20projects/kiran/arch.dymix.us/assets/fonts/icomoon/fonts/icomoone583.woff	(from https://arch.dymix.us/assets/fonts/icomoon/style.css)
23:12:08	144471/144471	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263305f77-23457%22	https://arch.dymix.us/assets/fonts/icomoon/fonts/icomoon.svg?kvtec8	E:/Self%20projects/kiran/arch.dymix.us/assets/fonts/icomoon/fonts/icomoone583.svg	(from https://arch.dymix.us/assets/fonts/icomoon/style.css)
23:12:09	204148/204148	---M--	200	added ('OK')	image/jpeg	etag:%2263305f84-31d74%22	https://arch.dymix.us/images/project_1.jpg	E:/Self%20projects/kiran/arch.dymix.us/images/project_1.jpg	(from https://arch.dymix.us/projects.html)
23:12:09	279268/279268	---M--	200	added ('OK')	image/jpeg	etag:%2263305f81-442e4%22	https://arch.dymix.us/images/project_2.jpg	E:/Self%20projects/kiran/arch.dymix.us/images/project_2.jpg	(from https://arch.dymix.us/projects.html)
23:12:09	3461/3461	---M--	200	added ('OK')	image/png	etag:%2263305f82-d85%22	https://arch.dymix.us/images/brand-1.png	E:/Self%20projects/kiran/arch.dymix.us/images/brand-1.png	(from https://arch.dymix.us/projects.html)
23:12:10	142267/142267	---M--	200	added ('OK')	image/jpeg	etag:%2263305f9b-22bbb%22	https://arch.dymix.us/images/projects-1-bg.jpg	E:/Self%20projects/kiran/arch.dymix.us/images/projects-1-bg.jpg	(from https://arch.dymix.us/projects.html)
23:12:10	11322/11322	---M--	200	added ('OK')	image/png	etag:%2263305f84-2c3a%22	https://arch.dymix.us/images/brand-2.png	E:/Self%20projects/kiran/arch.dymix.us/images/brand-2.png	(from https://arch.dymix.us/projects.html)
23:12:10	5739/5739	---M--	200	added ('OK')	image/png	etag:%2263305f83-166b%22	https://arch.dymix.us/images/brand-3.png	E:/Self%20projects/kiran/arch.dymix.us/images/brand-3.png	(from https://arch.dymix.us/projects.html)
23:12:10	5457/5457	---M--	200	added ('OK')	image/png	etag:%2263305f81-1551%22	https://arch.dymix.us/images/brand-4.png	E:/Self%20projects/kiran/arch.dymix.us/images/brand-4.png	(from https://arch.dymix.us/projects.html)
23:12:10	2060/2060	---M--	200	added ('OK')	image/png	etag:%2263305f80-80c%22	https://arch.dymix.us/images/brand-5.png	E:/Self%20projects/kiran/arch.dymix.us/images/brand-5.png	(from https://arch.dymix.us/projects.html)
23:12:10	2290/2290	---M--	200	added ('OK')	image/png	etag:%2263305f7f-8f2%22	https://arch.dymix.us/images/brand-6.png	E:/Self%20projects/kiran/arch.dymix.us/images/brand-6.png	(from https://arch.dymix.us/projects.html)
23:12:11	1441/1441	---M--	200	added ('OK')	image/png	etag:%2263305f7f-5a1%22	https://arch.dymix.us/images/brand-7.png	E:/Self%20projects/kiran/arch.dymix.us/images/brand-7.png	(from https://arch.dymix.us/projects.html)
23:12:11	653/653	---M--	200	added ('OK')	image/png	etag:%2263305f8d-28d%22	https://arch.dymix.us/images/brand-8.png	E:/Self%20projects/kiran/arch.dymix.us/images/brand-8.png	(from https://arch.dymix.us/projects.html)
23:12:11	55668/55668	---M--	200	added ('OK')	image/jpeg	etag:%2263305f91-d974%22	https://arch.dymix.us/images/what_we_do_2.jpg	E:/Self%20projects/kiran/arch.dymix.us/images/what_we_do_2.jpg	(from https://arch.dymix.us/what-we-do.html)
23:12:12	206920/206920	---M--	200	added ('OK')	image/jpeg	etag:%2263305f95-32848%22	https://arch.dymix.us/images/what_we_do_4.jpg	E:/Self%20projects/kiran/arch.dymix.us/images/what_we_do_4.jpg	(from https://arch.dymix.us/what-we-do.html)
23:12:12	2447/2447	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263305f82-98f%22	https://arch.dymix.us/images/what_we_do_icon_1.svg	E:/Self%20projects/kiran/arch.dymix.us/images/what_we_do_icon_1.svg	(from https://arch.dymix.us/what-we-do.html)
23:12:12	697/697	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263305f85-2b9%22	https://arch.dymix.us/images/what_we_do_icon_2.svg	E:/Self%20projects/kiran/arch.dymix.us/images/what_we_do_icon_2.svg	(from https://arch.dymix.us/what-we-do.html)
23:12:13	660783/660783	---M--	200	added ('OK')	image/jpeg	etag:%2263305f93-a152f%22	https://arch.dymix.us/images/what_we_do_3.jpg	E:/Self%20projects/kiran/arch.dymix.us/images/what_we_do_3.jpg	(from https://arch.dymix.us/what-we-do.html)
23:12:13	1420/1420	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263305f82-58c%22	https://arch.dymix.us/images/what_we_do_icon_3.svg	E:/Self%20projects/kiran/arch.dymix.us/images/what_we_do_icon_3.svg	(from https://arch.dymix.us/what-we-do.html)
23:12:13	1120458/1120458	---M--	200	added ('OK')	image/jpeg	etag:%2263305f8b-1118ca%22	https://arch.dymix.us/images/image_4.jpg	E:/Self%20projects/kiran/arch.dymix.us/images/image_4.jpg	(from https://arch.dymix.us/what-we-do.html)
23:12:14	415151/415151	---M--	200	added ('OK')	image/jpeg	etag:%2263305f85-655af%22	https://arch.dymix.us/images/image_2.jpg	E:/Self%20projects/kiran/arch.dymix.us/images/image_2.jpg	(from https://arch.dymix.us/what-we-do.html)
23:12:14	146052/146052	---M--	200	added ('OK')	image/jpeg	etag:%2263305f88-23a84%22	https://arch.dymix.us/images/team_1.jpg	E:/Self%20projects/kiran/arch.dymix.us/images/team_1.jpg	(from https://arch.dymix.us/about.html)
23:12:14	124083/124083	---M--	200	added ('OK')	image/jpeg	etag:%2263305f86-1e4b3%22	https://arch.dymix.us/images/team_2.jpg	E:/Self%20projects/kiran/arch.dymix.us/images/team_2.jpg	(from https://arch.dymix.us/about.html)
23:12:14	101880/101880	---M--	200	added ('OK')	image/jpeg	etag:%2263305f87-18df8%22	https://arch.dymix.us/images/team_3.jpg	E:/Self%20projects/kiran/arch.dymix.us/images/team_3.jpg	(from https://arch.dymix.us/about.html)
23:12:14	93334/93334	---M--	200	added ('OK')	image/jpeg	etag:%2263305f8a-16c96%22	https://arch.dymix.us/images/team_4.jpg	E:/Self%20projects/kiran/arch.dymix.us/images/team_4.jpg	(from https://arch.dymix.us/about.html)
23:12:15	146374/146374	---M--	200	added ('OK')	image/jpeg	etag:%2263305f8d-23bc6%22	https://arch.dymix.us/images/team_5.jpg	E:/Self%20projects/kiran/arch.dymix.us/images/team_5.jpg	(from https://arch.dymix.us/about.html)
23:12:15	291445/291445	---M--	200	added ('OK')	image/jpeg	etag:%2263305f89-47275%22	https://arch.dymix.us/images/about_1.jpg	E:/Self%20projects/kiran/arch.dymix.us/images/about_1.jpg	(from https://arch.dymix.us/about.html)
23:12:16	79029/79029	---M--	200	added ('OK')	image/jpeg	etag:%2263305f92-134b5%22	https://arch.dymix.us/images/event_1.jpg	E:/Self%20projects/kiran/arch.dymix.us/images/event_1.jpg	(from https://arch.dymix.us/events.html)
23:12:16	1293741/1293741	---M--	200	added ('OK')	image/jpeg	etag:%2263305f8f-13bdad%22	https://arch.dymix.us/images/about_2.jpg	E:/Self%20projects/kiran/arch.dymix.us/images/about_2.jpg	(from https://arch.dymix.us/about.html)
23:12:16	24376/24376	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263305ff7-5f38%22	https://arch.dymix.us/libs/jquery-validation/jquery.validate.min.js	E:/Self%20projects/kiran/arch.dymix.us/libs/jquery-validation/jquery.validate.min.js	(from https://arch.dymix.us/contact.html)
23:12:16	208766/208766	---M--	200	added ('OK')	image/jpeg	etag:%2263305f79-32f7e%22	https://arch.dymix.us/images/contact_1.jpg	E:/Self%20projects/kiran/arch.dymix.us/images/contact_1.jpg	(from https://arch.dymix.us/contact.html)
23:12:17	415151/415151	---M--	200	added ('OK')	image/jpeg	etag:%2263305f7e-655af%22	https://arch.dymix.us/images/project-single-1.jpg	E:/Self%20projects/kiran/arch.dymix.us/images/project-single-1.jpg	(from https://arch.dymix.us/project-single.html)
23:12:17	185666/185666	---M--	200	added ('OK')	image/jpeg	etag:%2263305f7c-2d542%22	https://arch.dymix.us/images/project-single-2.jpg	E:/Self%20projects/kiran/arch.dymix.us/images/project-single-2.jpg	(from https://arch.dymix.us/project-single.html)
23:12:17	229109/229109	---M--	200	added ('OK')	image/jpeg	etag:%2263305f7d-37ef5%22	https://arch.dymix.us/images/project-single-3.jpg	E:/Self%20projects/kiran/arch.dymix.us/images/project-single-3.jpg	(from https://arch.dymix.us/project-single.html)
23:12:17	174989/174989	---M--	200	added ('OK')	image/jpeg	etag:%2263305f79-2ab8d%22	https://arch.dymix.us/images/project-single-4.jpg	E:/Self%20projects/kiran/arch.dymix.us/images/project-single-4.jpg	(from https://arch.dymix.us/project-single.html)
23:12:17	80120/80120	---M--	200	added ('OK')	image/jpeg	etag:%2263305f79-138f8%22	https://arch.dymix.us/images/project-single-5.jpg	E:/Self%20projects/kiran/arch.dymix.us/images/project-single-5.jpg	(from https://arch.dymix.us/project-single.html)
23:12:17	327440/327440	---M--	200	added ('OK')	image/jpeg	etag:%2263305f7b-4ff10%22	https://arch.dymix.us/images/project-single-6.jpg	E:/Self%20projects/kiran/arch.dymix.us/images/project-single-6.jpg	(from https://arch.dymix.us/project-single.html)
23:12:18	249763/249763	---M--	200	added ('OK')	image/jpeg	etag:%2263305f7a-3cfa3%22	https://arch.dymix.us/images/project-single-7.jpg	E:/Self%20projects/kiran/arch.dymix.us/images/project-single-7.jpg	(from https://arch.dymix.us/project-single.html)
23:12:18	244484/244484	---M--	200	added ('OK')	image/jpeg	etag:%2263305f9b-3bb04%22	https://arch.dymix.us/images/project-single-8.jpg	E:/Self%20projects/kiran/arch.dymix.us/images/project-single-8.jpg	(from https://arch.dymix.us/project-single.html)
23:12:18	253612/253612	---M--	200	added ('OK')	image/jpeg	etag:%2263305f94-3deac%22	https://arch.dymix.us/images/event_3.jpg	E:/Self%20projects/kiran/arch.dymix.us/images/event_3.jpg	(from https://arch.dymix.us/event-single.html)
